returned,customer_gender,country,customer_segment,product_category,product_subcategory,brand,payment_method,device_type,traffic_source,membership_status,shipping_method,warehouse_region,season,holiday_season,day_of_week,quarter,customer_age,unit_price,quantity,discount_percent,discount_amount,shipping_cost,tax_amount,order_amount,delivery_days,review_rating,customer_lifetime_value,profit_margin_percent,profit_amount,high_value_order,order_year,order_month,order_day,order_dow,return_prediction
0,male,france,new,home & kitchen,cookware,nova,cash on delivery,mobile,referral,standard,same day,north,autumn,no,Wednesday,4,24,181.38,3,5,27.21,22.43,45.11,584.47,0,5,2362.54,30.04,175.57,1,2023,10,11,4,Not Returned
0,male,australia,returning,groceries,dairy,ecolife,bank transfer,mobile,referral,standard,standard,south,autumn,no,Wednesday,4,20,32.55,3,5,4.88,8.92,10.09,111.78,7,3.7,905.24,17.63,19.71,0,2023,10,11,4,Not Returned
0,male,germany,new,electronics,accessories,trendify,wallet,desktop,social media,platinum,same day,central,autumn,no,Thursday,4,40,386.67,2,0,0,14.25,90.87,878.46,4,4.5,12933.3,31.9,280.23,1,2023,10,12,5,Not Returned
0,male,france,premium,fashion,women clothing,zenith,paypal,desktop,referral,silver,standard,east,autumn,no,Thursday,4,39,53.01,2,20,21.2,7.3,4.01,96.13,7,3.5,2768.9,27.71,26.64,0,2023,10,12,5,Returned
0,male,canada,returning,sports,equipment,ecolife,bank transfer,mobile,direct,silver,standard,north,autumn,no,Friday,4,37,137.85,2,15,41.36,8.31,22.11,264.76,8,4.6,3343.51,12.3,32.57,0,2023,10,13,6,Not Returned
0,female,france,premium,fashion,men clothing,freshmart,cash on delivery,mobile,organic search,gold,pickup,north,autumn,no,Friday,4,39,64.05,3,15,28.82,5.21,14.49,183.03,6,4,3306.9,28.92,52.93,0,2023,10,13,6,Not Returned
0,female,saudi arabia,new,electronics,accessories,quickcart,wallet,desktop,paid ads,standard,standard,central,autumn,yes,Friday,4,50,465.15,2,30,279.09,1.51,38.02,690.74,3,3.7,6253.9,10.82,74.74,1,2023,10,13,6,Not Returned
0,female,united kingdom,loyal,fashion,bags,apex,bank transfer,tablet,paid ads,platinum,standard,south,autumn,no,Sunday,4,34,45.03,2,0,0,0,8.56,98.62,6,5,1088.62,25.99,25.63,0,2023,10,15,1,Not Returned
0,male,australia,returning,books,fiction,apex,wallet,desktop,paid ads,standard,standard,south,autumn,no,Sunday,4,47,33.86,3,40,40.63,5.25,8.91,75.11,6,3.7,20,10.04,7.54,0,2023,10,15,1,Not Returned
1,male,india,new,electronics,mobile,freshmart,debit card,mobile,social media,standard,standard,north,autumn,no,Sunday,4,21,239.11,3,0,0,5.19,63.78,786.3,9,2,10270.69,10.17,79.97,1,2023,10,15,1,Returned
0,female,saudi arabia,returning,groceries,beverages,primeplus,debit card,desktop,referral,silver,standard,north,autumn,no,Monday,4,25,17.52,2,35,12.26,4.29,2.79,29.86,7,4.3,437.05,21.01,6.27,0,2023,10,16,2,Not Returned
0,other,canada,new,toys,puzzles,primeplus,debit card,mobile,social media,standard,standard,west,autumn,no,Monday,4,60,24.45,2,20,9.78,8.14,5.59,52.85,7,3.2,599.75,14.26,7.54,0,2023,10,16,2,Returned
0,male,uae,premium,home & kitchen,decor,apex,credit card,desktop,organic search,standard,standard,central,autumn,no,Monday,4,37,158.92,3,10,47.68,9.01,34.65,472.74,3,4,8409.58,11.9,56.26,1,2023,10,16,2,Not Returned
0,male,pakistan,returning,electronics,headphones,zenith,cash on delivery,mobile,direct,standard,express,west,autumn,no,Monday,4,60,547.46,4,0,0,15.63,138.82,2344.29,3,4.9,16024.74,20.95,491.13,1,2023,10,16,2,Not Returned
0,female,united kingdom,premium,home & kitchen,cookware,quickcart,credit card,mobile,social media,standard,standard,north,autumn,no,Tuesday,4,49,119.8,3,5,17.97,5.86,39.12,386.41,4,3,9016.92,18.36,70.94,0,2023,10,17,3,Returned
0,female,france,loyal,groceries,snacks,valuemax,credit card,mobile,email,silver,express,central,autumn,no,Tuesday,4,34,22.28,4,40,35.65,19.39,3.77,76.63,3,3.4,1001.99,7.46,5.72,0,2023,10,17,3,Returned
0,female,canada,returning,groceries,beverages,primeplus,bank transfer,desktop,paid ads,standard,standard,south,autumn,no,Tuesday,4,43,24.62,4,35,34.47,7.26,11.01,82.28,3,3.8,1234.54,14.2,11.68,0,2023,10,17,3,Not Returned
0,female,canada,returning,beauty,skincare,nova,credit card,mobile,organic search,platinum,standard,north,autumn,no,Wednesday,4,38,40.94,4,0,0,4.51,13.45,181.72,5,4.5,870.08,30.47,55.37,0,2023,10,18,4,Not Returned
0,female,uae,loyal,toys,puzzles,trendify,wallet,tablet,paid ads,standard,standard,west,autumn,no,Wednesday,4,43,49.39,1,10,4.94,3.85,4.88,53.18,8,4.5,1191.81,19.75,10.5,0,2023,10,18,4,Not Returned
0,male,germany,new,electronics,accessories,urbanco,wallet,mobile,referral,standard,standard,west,autumn,no,Wednesday,4,28,275.16,4,5,55.03,5.89,51.94,1103.44,3,3.4,12312.55,31.94,352.44,1,2023,10,18,4,Returned
0,female,saudi arabia,returning,home & kitchen,cookware,primeplus,bank transfer,tablet,paid ads,silver,standard,north,autumn,no,Wednesday,4,24,171.7,6,15,154.53,10.56,82.67,968.9,9,3.2,13334.97,25.23,244.45,1,2023,10,18,4,Not Returned
0,female,united kingdom,returning,beauty,haircare,zenith,credit card,mobile,referral,silver,express,west,autumn,no,Thursday,4,35,70.97,2,40,56.78,16.24,15.34,116.74,5,3.7,1907.51,8.03,9.37,0,2023,10,19,5,Not Returned
1,female,united states,new,fashion,women clothing,ecolife,bank transfer,mobile,paid ads,gold,express,south,autumn,no,Friday,4,50,93.24,3,15,41.96,12,22.75,272.51,2,3.1,4502.73,39.26,106.99,0,2023,10,20,6,Returned
0,male,uae,new,groceries,snacks,quickcart,wallet,mobile,referral,standard,standard,north,autumn,no,Friday,4,18,18.96,7,20,26.54,8.56,15.24,129.98,5,4.6,489.71,25.23,32.79,0,2023,10,20,6,Not Returned
0,male,germany,returning,beauty,fragrance,ecolife,credit card,desktop,paid ads,standard,standard,west,autumn,no,Sunday,4,44,22.24,2,15,6.67,5.68,1.46,44.95,0,3.5,350.76,27.47,12.35,0,2023,10,22,1,Returned
0,male,saudi arabia,loyal,home & kitchen,decor,freshmart,credit card,mobile,referral,standard,express,north,autumn,no,Sunday,4,53,55.43,5,35,97,19.82,13.23,213.2,3,5,1189.45,21.8,46.48,0,2023,10,22,1,Not Returned
0,male,germany,returning,groceries,snacks,zenith,cash on delivery,mobile,social media,silver,express,central,autumn,no,Sunday,4,41,17.98,2,10,3.6,14.38,3.34,50.08,2,4.5,152.17,22.19,11.11,0,2023,10,22,1,Not Returned
0,male,pakistan,premium,groceries,dairy,zenith,credit card,mobile,email,standard,standard,west,autumn,no,Monday,4,22,18.9,3,20,11.34,13.24,5.89,64.49,9,3.6,2450.83,37.11,23.93,0,2023,10,23,2,Not Returned
0,female,germany,new,groceries,snacks,primeplus,debit card,mobile,paid ads,standard,express,south,autumn,yes,Monday,4,50,12.04,1,20,2.41,13.65,0.83,24.11,1,3.7,199.34,27.53,6.64,0,2023,10,23,2,Not Returned
1,female,india,returning,electronics,laptop,freshmart,credit card,mobile,paid ads,standard,pickup,south,autumn,no,Monday,4,24,690.2,1,0,0,4.19,38.53,732.92,4,3.7,11470.89,27.97,205,1,2023,10,23,2,Returned
1,male,france,returning,toys,action figures,zenith,bank transfer,desktop,email,standard,standard,north,autumn,no,Tuesday,4,42,78.04,2,10,15.61,5.97,18.07,164.51,8,4.8,1859.82,22.44,36.92,0,2023,10,24,3,Not Returned
0,male,australia,returning,home & kitchen,decor,quickcart,paypal,mobile,direct,gold,standard,west,autumn,no,Tuesday,4,56,157.58,5,0,0,8.57,46.35,842.82,5,4.1,5015.66,19.53,164.6,1,2023,10,24,3,Not Returned
0,male,australia,returning,beauty,fragrance,apex,paypal,mobile,paid ads,platinum,express,west,autumn,no,Tuesday,4,38,66.45,3,20,39.87,8.09,12.89,180.46,4,4.7,649.36,23.6,42.59,0,2023,10,24,3,Not Returned
0,male,india,new,electronics,accessories,freshmart,paypal,desktop,referral,gold,standard,west,autumn,no,Wednesday,4,46,326.52,4,10,130.61,4.9,133.79,1314.16,6,3.9,14277.98,6.31,82.92,1,2023,10,25,4,Not Returned
0,male,australia,returning,books,comics,valuemax,cash on delivery,mobile,organic search,standard,express,north,autumn,no,Wednesday,4,30,17.28,1,0,0,13.02,1.55,31.85,7,3.9,499.47,15.84,5.05,0,2023,10,25,4,Not Returned
0,female,pakistan,returning,sports,sportswear,valuemax,paypal,desktop,direct,standard,pickup,east,autumn,yes,Thursday,4,23,55.02,1,25,13.76,6.41,3.11,50.78,6,3.6,369.47,19.54,9.92,0,2023,10,26,5,Returned
0,female,germany,returning,books,comics,freshmart,credit card,mobile,referral,standard,standard,central,autumn,no,Thursday,4,28,29.49,3,0,0,7.34,9.02,104.83,7,4.2,300.43,18.24,19.12,0,2023,10,26,5,Not Returned
0,female,india,loyal,beauty,fragrance,nova,paypal,desktop,paid ads,standard,standard,east,autumn,no,Thursday,4,18,33.52,1,20,6.7,4.41,3.04,34.27,4,4.1,834.06,19.6,6.72,0,2023,10,26,5,Not Returned
0,male,united kingdom,new,groceries,beverages,apex,wallet,mobile,social media,silver,express,east,autumn,no,Friday,4,27,12.82,4,35,17.95,15.48,1.94,50.75,3,5,202.66,12.65,6.42,0,2023,10,27,6,Not Returned
0,male,united states,loyal,books,education,freshmart,cash on delivery,desktop,organic search,standard,standard,north,autumn,no,Saturday,4,22,19.73,2,10,3.95,5.91,4.52,45.94,4,4.4,1321.79,25.67,11.79,0,2023,10,28,7,Not Returned
0,female,saudi arabia,new,home & kitchen,decor,ecolife,credit card,desktop,paid ads,silver,standard,north,autumn,no,Saturday,4,40,256.65,2,0,0,4,32.1,549.4,5,3.9,8112.27,24.58,135.04,1,2023,10,28,7,Not Returned
0,female,india,returning,home & kitchen,furniture,primeplus,bank transfer,mobile,referral,standard,standard,south,autumn,yes,Saturday,4,35,141.69,5,0,0,10,38.82,757.27,4,4.1,6678.05,30.43,230.44,1,2023,10,28,7,Not Returned
0,female,canada,new,fashion,women clothing,freshmart,credit card,mobile,email,silver,express,south,autumn,no,Saturday,4,35,33.46,2,0,0,17.01,2.94,86.87,2,4.7,767.11,44.06,38.27,0,2023,10,28,7,Not Returned
0,female,united states,loyal,electronics,headphones,nova,debit card,mobile,email,standard,pickup,west,autumn,no,Sunday,4,40,282.09,1,10,28.21,6.95,33.8,294.63,5,3.6,6058.84,25.34,74.66,0,2023,10,29,1,Returned
0,male,pakistan,loyal,groceries,snacks,zenith,wallet,mobile,social media,standard,express,central,autumn,no,Sunday,4,38,10.92,2,20,4.37,16.18,0.84,34.49,6,4.8,622.62,23.85,8.23,0,2023,10,29,1,Not Returned
0,female,france,loyal,groceries,fresh produce,urbanco,wallet,tablet,referral,standard,standard,south,autumn,yes,Monday,4,27,19.36,8,20,30.98,13.59,16.97,154.46,7,5,3314.35,23.4,36.14,0,2023,10,30,2,Not Returned
0,male,canada,returning,toys,action figures,quickcart,debit card,mobile,email,silver,standard,central,autumn,no,Monday,4,47,61.9,1,0,0,6.29,3.64,71.83,7,4,929.16,7.97,5.72,0,2023,10,30,2,Not Returned
0,male,australia,returning,home & kitchen,furniture,zenith,wallet,desktop,social media,standard,express,north,autumn,no,Monday,4,48,238.48,3,5,35.77,15.23,81.04,775.94,1,4.7,14627.49,13.88,107.7,1,2023,10,30,2,Not Returned
0,male,australia,returning,beauty,fragrance,urbanco,cash on delivery,mobile,email,silver,same day,south,autumn,no,Monday,4,43,48.37,4,0,0,24.79,13.34,231.61,0,4,4115.72,20.27,46.95,0,2023,10,30,2,Not Returned
0,female,united kingdom,loyal,fashion,men clothing,ecolife,wallet,mobile,referral,standard,pickup,east,autumn,no,Monday,4,25,64.18,4,30,77.02,9.16,19.36,208.22,6,3.5,990.9,9.25,19.26,0,2023,10,30,2,Returned
0,male,australia,premium,toys,puzzles,ecolife,paypal,desktop,direct,standard,express,central,autumn,no,Tuesday,4,44,38.81,4,35,54.33,14.31,14.21,129.43,3,4.3,2207.78,6.23,8.06,0,2023,10,31,3,Not Returned
0,male,uae,premium,groceries,fresh produce,freshmart,cash on delivery,mobile,email,silver,express,south,autumn,yes,Tuesday,4,41,22.67,3,30,20.4,13.28,5.69,66.58,2,3.7,1348.07,28.33,18.86,0,2023,10,31,3,Not Returned
0,female,saudi arabia,new,home & kitchen,furniture,trendify,bank transfer,mobile,paid ads,standard,standard,west,autumn,yes,Wednesday,4,27,102.73,3,20,61.64,3.95,35.42,285.92,9,3.7,5847.14,19.83,56.7,0,2023,11,1,4,Not Returned
0,male,india,loyal,fashion,men clothing,valuemax,paypal,mobile,social media,standard,express,central,autumn,yes,Wednesday,4,54,40.29,1,40,16.12,9.72,2.48,36.37,2,3.8,1759.34,28.04,10.2,0,2023,11,1,4,Not Returned
0,female,united kingdom,new,sports,equipment,ecolife,debit card,desktop,direct,standard,standard,west,autumn,no,Wednesday,4,27,95.65,4,0,0,10.31,18.69,411.6,6,4.7,3907.06,17.6,72.44,1,2023,11,1,4,Not Returned
0,male,saudi arabia,returning,groceries,dairy,nova,bank transfer,desktop,direct,standard,same day,central,autumn,no,Thursday,4,65,9.97,3,20,5.98,20.49,2.44,46.86,2,3.2,346.66,31.07,14.56,0,2023,11,2,5,Returned
0,female,india,loyal,electronics,headphones,primeplus,debit card,mobile,referral,standard,express,north,autumn,no,Thursday,4,49,447.85,5,15,335.89,16.18,263.93,2183.47,5,3.4,30316.04,19.37,422.94,1,2023,11,2,5,Returned
0,female,united states,loyal,books,comics,quickcart,bank transfer,desktop,referral,standard,standard,west,autumn,yes,Thursday,4,54,31.88,6,0,0,8.1,13.2,212.58,1,4,1603.05,11,23.38,0,2023,11,2,5,Not Returned
0,male,canada,returning,beauty,makeup,urbanco,paypal,tablet,organic search,silver,standard,east,autumn,no,Thursday,4,40,41.2,2,30,24.72,10.18,6.12,73.98,5,3.3,1473.91,9.54,7.06,0,2023,11,2,5,Returned
0,female,germany,loyal,fashion,shoes,apex,cash on delivery,tablet,organic search,silver,standard,central,autumn,yes,Thursday,4,58,73.78,9,5,33.2,13.62,43.92,688.36,7,4.6,5245.01,40.22,276.86,1,2023,11,2,5,Not Returned
0,female,india,returning,home & kitchen,cookware,ecolife,credit card,desktop,email,silver,standard,central,autumn,no,Friday,4,44,65.21,2,35,45.65,7.45,9.27,101.49,2,3.2,1106.5,28.6,29.03,0,2023,11,3,6,Returned
0,female,saudi arabia,loyal,groceries,beverages,valuemax,wallet,desktop,referral,standard,standard,east,autumn,yes,Saturday,4,35,14.81,2,5,1.48,2.91,1.27,32.32,8,4.5,1149.96,9.47,3.06,0,2023,11,4,7,Not Returned
0,female,united kingdom,loyal,fashion,women clothing,nova,wallet,mobile,organic search,standard,standard,central,autumn,no,Sunday,4,53,48.84,4,5,9.77,12.34,8.35,206.28,3,4.4,2589.26,22,45.38,0,2023,11,5,1,Not Returned
0,male,saudi arabia,returning,electronics,accessories,ecolife,credit card,mobile,direct,standard,standard,central,autumn,no,Sunday,4,37,188.81,1,15,28.32,5.93,13.99,180.41,8,3.4,1501.1,19.63,35.41,0,2023,11,5,1,Returned
0,female,canada,returning,home & kitchen,decor,nova,credit card,mobile,direct,silver,express,north,autumn,yes,Sunday,4,42,131.41,3,15,59.13,16.09,12.67,363.86,2,4,6517.49,28.47,103.59,0,2023,11,5,1,Not Returned
0,female,saudi arabia,returning,electronics,mobile,quickcart,credit card,desktop,organic search,silver,standard,central,autumn,yes,Sunday,4,31,354.51,4,15,212.71,7.56,152.74,1365.63,5,4.5,20304.84,18.53,253.05,1,2023,11,5,1,Not Returned
0,male,france,returning,fashion,men clothing,primeplus,debit card,desktop,direct,standard,express,south,autumn,yes,Sunday,4,42,48.23,3,10,14.47,14.07,14.94,159.23,3,4.3,1646.32,23.93,38.1,0,2023,11,5,1,Not Returned
0,female,australia,returning,fashion,women clothing,zenith,credit card,desktop,direct,standard,standard,south,autumn,yes,Monday,4,41,47.74,2,25,23.87,4.34,11.4,87.35,3,2.8,493.38,19.25,16.81,0,2023,11,6,2,Returned
0,female,india,loyal,fashion,women clothing,trendify,credit card,desktop,paid ads,silver,standard,east,autumn,no,Monday,4,40,42.34,4,15,25.4,5.45,12.98,162.39,6,3.9,1050.91,30.68,49.82,0,2023,11,6,2,Not Returned
0,male,united kingdom,loyal,sports,sportswear,valuemax,bank transfer,mobile,referral,standard,same day,east,autumn,yes,Monday,4,41,82.85,2,20,33.14,21.94,8.53,163.03,0,4.6,2332.85,16.24,26.48,0,2023,11,6,2,Not Returned
0,male,australia,new,sports,sportswear,trendify,bank transfer,desktop,organic search,standard,standard,south,autumn,yes,Monday,4,35,104.89,3,15,47.2,5.81,14.63,287.91,3,4.5,4838.38,13.96,40.19,0,2023,11,6,2,Not Returned
0,male,australia,premium,fashion,shoes,ecolife,credit card,mobile,social media,standard,standard,north,autumn,no,Monday,4,22,60.78,5,15,45.58,10.65,18.16,287.13,3,5,5455.35,27.04,77.64,0,2023,11,6,2,Not Returned
0,male,canada,new,fashion,men clothing,nova,debit card,mobile,email,silver,express,north,autumn,no,Tuesday,4,24,58.58,2,15,17.57,12.5,9.22,121.31,3,3.8,2512.46,45.35,55.01,0,2023,11,7,3,Not Returned
0,male,saudi arabia,premium,electronics,mobile,apex,paypal,desktop,organic search,standard,same day,west,autumn,yes,Tuesday,4,32,477.99,4,10,191.2,25.14,136,1881.9,3,5,36460.28,10.4,195.72,1,2023,11,7,3,Not Returned
0,male,australia,new,fashion,shoes,quickcart,debit card,mobile,email,standard,same day,north,autumn,no,Wednesday,4,38,74.24,1,15,11.14,22.17,6.38,91.65,1,4.4,187.77,30.48,27.93,0,2023,11,8,4,Not Returned
0,female,uae,returning,books,fiction,primeplus,bank transfer,desktop,direct,standard,standard,central,autumn,no,Wednesday,4,26,40.71,4,20,32.57,6.28,8.15,144.7,4,3.9,1217.39,20.79,30.08,0,2023,11,8,4,Not Returned
1,female,pakistan,returning,beauty,skincare,quickcart,paypal,mobile,email,standard,standard,north,autumn,yes,Wednesday,4,49,53.33,1,0,0,4.51,5.97,63.81,7,3.4,24.17,19.61,12.51,0,2023,11,8,4,Returned
1,male,uae,new,home & kitchen,cookware,quickcart,debit card,mobile,referral,silver,pickup,central,autumn,no,Thursday,4,25,154.29,4,0,0,14.19,48.78,680.13,5,3,6394.66,27.86,189.48,1,2023,11,9,5,Returned
0,male,saudi arabia,returning,electronics,accessories,zenith,wallet,mobile,paid ads,gold,pickup,west,autumn,yes,Thursday,4,25,511.77,1,15,76.77,0,59.79,494.79,8,4,2711.03,7.56,37.41,1,2023,11,9,5,Not Returned
0,female,uae,returning,groceries,beverages,quickcart,cash on delivery,desktop,social media,standard,express,east,autumn,yes,Thursday,4,29,34.79,3,0,0,16.57,7.92,128.86,3,3.9,471.69,11.8,15.21,0,2023,11,9,5,Not Returned
0,male,canada,new,electronics,headphones,urbanco,cash on delivery,desktop,email,standard,express,south,autumn,yes,Friday,4,33,252.78,1,10,25.28,10.28,15.8,253.58,2,3.4,1073.74,27.11,68.75,0,2023,11,10,6,Returned
0,female,canada,loyal,electronics,laptop,valuemax,debit card,mobile,organic search,platinum,same day,east,autumn,no,Saturday,4,25,540.18,5,5,135.04,20.72,292.48,2879.06,0,3.5,34138.31,3,86.37,1,2023,11,11,7,Not Returned
0,female,united states,new,home & kitchen,furniture,nova,paypal,desktop,direct,standard,pickup,west,autumn,no,Sunday,4,52,133.15,2,0,0,3.85,8.18,278.33,4,5,1847.63,20.86,58.06,0,2023,11,12,1,Not Returned
0,female,india,returning,beauty,makeup,primeplus,debit card,mobile,organic search,standard,same day,north,autumn,yes,Monday,4,28,26.27,2,10,5.25,21.98,3.15,72.42,5,3.8,821.37,26.64,19.29,0,2023,11,13,2,Not Returned
0,male,india,returning,fashion,bags,primeplus,bank transfer,desktop,direct,standard,standard,south,autumn,yes,Monday,4,32,112.59,4,10,45.04,11,33.23,449.55,7,4.5,6261.4,25.68,115.44,1,2023,11,13,2,Not Returned
0,female,france,loyal,fashion,men clothing,quickcart,credit card,desktop,direct,silver,express,east,autumn,yes,Monday,4,43,71.98,1,0,0,14.08,2.84,88.9,5,4.8,1903.35,27.98,24.87,0,2023,11,13,2,Not Returned
0,female,united kingdom,returning,fashion,women clothing,ecolife,debit card,mobile,social media,standard,standard,north,autumn,yes,Monday,4,49,49.67,5,0,0,13.61,11.52,273.48,2,4.2,758.04,20.12,55.02,0,2023,11,13,2,Not Returned
0,male,united states,new,books,comics,nova,cash on delivery,desktop,email,silver,standard,south,autumn,yes,Monday,4,56,24.19,1,0,0,4.27,2.64,31.1,9,3.8,20,24.67,7.67,0,2023,11,13,2,Not Returned
0,female,uae,new,fashion,women clothing,apex,wallet,desktop,direct,gold,same day,south,autumn,no,Monday,4,27,87.32,2,15,26.2,15.26,16.08,179.78,0,4.8,1736.01,28.72,51.63,0,2023,11,13,2,Not Returned
1,male,canada,loyal,books,non-fiction,quickcart,bank transfer,mobile,referral,gold,express,central,autumn,no,Monday,4,48,19.16,2,15,5.75,9.9,2.72,45.19,1,3.8,993.68,14.27,6.45,0,2023,11,13,2,Not Returned
0,male,germany,new,electronics,headphones,urbanco,wallet,mobile,organic search,silver,standard,north,autumn,no,Monday,4,31,265.79,3,5,39.87,9.12,53.11,819.73,6,3.9,12071.46,18.08,148.21,1,2023,11,13,2,Not Returned
0,female,canada,premium,groceries,snacks,quickcart,wallet,desktop,direct,gold,express,west,autumn,no,Tuesday,4,35,11.6,3,30,10.44,8.83,1.36,34.55,1,4.9,1771.98,11.32,3.91,0,2023,11,14,3,Not Returned
0,male,france,returning,sports,outdoor,valuemax,debit card,mobile,paid ads,silver,standard,west,autumn,yes,Tuesday,4,26,77.51,5,10,38.76,9.4,15.55,373.74,5,3.6,1862.89,21.16,79.08,0,2023,11,14,3,Returned
0,female,united kingdom,new,beauty,fragrance,apex,debit card,mobile,organic search,gold,same day,west,autumn,no,Tuesday,4,40,33.72,3,10,10.12,21.61,7.75,120.4,2,5,1155.22,20.37,24.53,0,2023,11,14,3,Not Returned
0,male,australia,returning,groceries,dairy,urbanco,credit card,mobile,direct,standard,standard,north,autumn,no,Tuesday,4,38,22.27,2,10,4.45,5.06,3.2,48.35,4,4.5,544.51,16.98,8.21,0,2023,11,14,3,Not Returned
0,male,united kingdom,returning,electronics,laptop,valuemax,paypal,mobile,social media,gold,same day,central,autumn,no,Wednesday,4,21,500.52,4,10,200.21,21.04,159.48,1982.39,0,4.3,36869.65,21.51,426.41,1,2023,11,15,4,Not Returned
