Order_Date,Year,Month,Day,Day_Of_Week,Quarter,Customer_Age,Customer_Gender,Country,City,Customer_Segment,Product_Category,Product_Subcategory,Brand,Unit_Price,Quantity,Discount_Percent,Discount_Amount,Coupon_Used,Shipping_Cost,Tax_Amount,Order_Amount,Payment_Method,Device_Type,Traffic_Source,Membership_Status,Shipping_Method,Warehouse_Region,Delivery_Days,Order_Status,Returned,Review_Rating,Customer_Lifetime_Value,Profit_Margin_Percent,Profit_Amount,Season,Holiday_Season,High_Value_Order,prediction
2023-12-14,2023,12,14,Thursday,4,40,Male,Pakistan,Toronto,Loyal,Fashion,Women Clothing,ValueMax,78.08,2,20,31.23,Yes,8.52,5.87,139.32,Cash on Delivery,Mobile,Direct,Standard,Standard,West,10,Returned,Yes,3.1,2350.96,21.89,30.5,Winter,No,No,No
2023-12-14,2023,12,14,Thursday,4,36,Female,United States,Riyadh,Returning,Groceries,Dairy,Apex,12.18,1,20,2.44,Yes,6.56,0.59,16.89,Bank Transfer,Tablet,Email,Standard,Standard,East,6,Delivered,No,3.8,375.66,6.53,1.1,Winter,Yes,No,No
2023-12-15,2023,12,15,Friday,4,18,Male,UAE,New York,Returning,Groceries,Snacks,Zenith,21.64,1,35,7.57,Yes,0.89,1.27,16.23,Credit Card,Mobile,Email,Gold,Standard,West,6,Delivered,No,5,181.13,20.74,3.37,Winter,No,No,No
2023-12-16,2023,12,16,Saturday,4,66,Female,UAE,New York,New,Toys,Educational,Nova,61.31,6,20,73.57,Yes,8.48,20.57,323.34,PayPal,Mobile,Email,Silver,Pickup,East,5,Delivered,No,4.5,2295.36,3,9.7,Winter,No,No,No
2023-12-16,2023,12,16,Saturday,4,36,Male,France,Riyadh,Loyal,Groceries,Dairy,PrimePlus,42.51,2,25,21.26,Yes,4.61,5.13,73.5,Wallet,Mobile,Social Media,Platinum,Standard,East,4,Delivered,No,4.3,1569.4,23.16,17.02,Winter,Yes,No,No
2023-12-16,2023,12,16,Saturday,4,37,Female,India,Karachi,New,Home & Kitchen,Cookware,FreshMart,99.1,3,35,104.05,Yes,15.71,13.52,222.48,Bank Transfer,Desktop,Social Media,Standard,Express,Central,3,Delivered,No,3.8,3866.37,9.85,21.91,Winter,No,No,No
2023-12-16,2023,12,16,Saturday,4,31,Male,Germany,Toronto,Returning,Electronics,Headphones,FreshMart,475.02,2,10,95,Yes,12.29,63.52,930.85,Debit Card,Desktop,Organic Search,Gold,Express,West,2,Delivered,No,4.4,2600.05,33.36,310.53,Winter,Yes,Yes,Yes
2023-12-16,2023,12,16,Saturday,4,45,Female,United States,Paris,New,Toys,Board Games,Zenith,37.19,4,5,7.44,No,3.63,6.29,151.24,Credit Card,Tablet,Direct,Gold,Standard,Central,4,Delivered,No,4.1,1580.62,31.28,47.31,Winter,Yes,No,No
2023-12-17,2023,12,17,Sunday,4,25,Female,Germany,Karachi,New,Groceries,Snacks,QuickCart,8.99,4,5,1.8,No,10.59,1.49,46.24,Bank Transfer,Desktop,Referral,Silver,Standard,South,4,Processing,No,4.3,522.82,34.09,15.76,Winter,No,No,No
2023-12-17,2023,12,17,Sunday,4,39,Male,France,Dubai,Returning,Groceries,Beverages,UrbanCo,33.69,3,0,0,No,10.45,8.87,120.39,PayPal,Mobile,Email,Standard,Standard,North,6,Delivered,No,4.3,2050.23,28.15,33.89,Winter,No,No,No
2023-12-17,2023,12,17,Sunday,4,46,Female,France,New York,Premium,Home & Kitchen,Decor,Trendify,92.06,3,5,13.81,No,26.29,31.4,320.06,Credit Card,Tablet,Direct,Silver,Same Day,West,0,Returned,Yes,3.1,3700.66,19.03,60.91,Winter,Yes,No,No
2023-12-17,2023,12,17,Sunday,4,38,Male,India,Berlin,Returning,Home & Kitchen,Appliances,Zenith,85.6,2,0,0,No,11.48,16.39,199.07,Bank Transfer,Mobile,Email,Gold,Express,South,7,Delivered,No,3.2,4001.7,25.85,51.46,Winter,Yes,No,Yes
2023-12-17,2023,12,17,Sunday,4,47,Female,Saudi Arabia,Paris,Loyal,Fashion,Women Clothing,EcoLife,92.19,1,0,0,No,5.89,5.43,103.51,PayPal,Mobile,Paid Ads,Standard,Standard,South,8,Delivered,No,4.3,1667.01,18.05,18.68,Winter,Yes,No,No
2023-12-17,2023,12,17,Sunday,4,18,Male,Australia,Sydney,Returning,Electronics,Headphones,ValueMax,520.62,1,5,26.03,No,14.75,29.43,538.77,PayPal,Mobile,Social Media,Silver,Express,South,1,Delivered,No,4.8,10712.46,17.02,91.7,Winter,No,Yes,Yes
2023-12-17,2023,12,17,Sunday,4,44,Male,UAE,Mumbai,Returning,Groceries,Beverages,Apex,15.13,3,0,0,No,7.15,2.97,55.51,Cash on Delivery,Mobile,Paid Ads,Silver,Standard,South,8,Delivered,No,3.9,622.92,24.94,13.84,Winter,Yes,No,No
2023-12-18,2023,12,18,Monday,4,28,Male,India,London,Loyal,Home & Kitchen,Furniture,Nova,115.56,1,0,0,Yes,20.2,5.4,141.16,Debit Card,Mobile,Email,Standard,Same Day,Central,6,Delivered,No,4.5,1102.1,10.71,15.12,Winter,No,No,No
2023-12-18,2023,12,18,Monday,4,37,Male,Saudi Arabia,Paris,Returning,Beauty,Skincare,UrbanCo,41.28,2,0,0,Yes,9.28,6.09,97.93,Cash on Delivery,Mobile,Direct,Standard,Pickup,East,6,Delivered,No,4.3,169.62,31.74,31.08,Winter,Yes,No,No
2023-12-18,2023,12,18,Monday,4,37,Female,India,New York,New,Fashion,Shoes,Nova,54.02,2,0,0,No,5.14,7.41,120.59,PayPal,Desktop,Email,Gold,Standard,North,4,Delivered,No,4.6,1728.78,21.05,25.38,Winter,Yes,No,No
2023-12-18,2023,12,18,Monday,4,41,Male,United States,New York,Returning,Fashion,Men Clothing,ValueMax,88.12,4,15,52.87,Yes,6.87,31.73,338.21,Wallet,Mobile,Referral,Standard,Standard,Central,5,Delivered,No,3.8,1727.37,24.69,83.5,Winter,No,No,No
2023-12-18,2023,12,18,Monday,4,31,Male,United States,Mumbai,Returning,Electronics,Accessories,Apex,444.82,4,30,533.78,Yes,24.02,158.54,1428.06,PayPal,Mobile,Organic Search,Standard,Same Day,West,3,Returned,Yes,3.1,10453.76,15.11,215.78,Winter,No,Yes,Yes
2023-12-18,2023,12,18,Monday,4,43,Female,United Kingdom,New York,New,Toys,Puzzles,PrimePlus,43.01,2,0,0,No,6.18,2.75,94.95,Debit Card,Desktop,Referral,Standard,Standard,West,4,Delivered,No,4,1741.16,24.64,23.4,Winter,No,No,No
2023-12-18,2023,12,18,Monday,4,37,Female,United Kingdom,Mumbai,New,Home & Kitchen,Furniture,PrimePlus,88.46,4,35,123.84,Yes,10.25,30.63,270.88,Cash on Delivery,Desktop,Paid Ads,Standard,Standard,East,6,Cancelled,No,3.2,2016.79,17.26,46.75,Winter,No,No,No
2023-12-19,2023,12,19,Tuesday,4,18,Female,Australia,Berlin,Returning,Beauty,Makeup,FreshMart,30.51,3,15,13.73,Yes,9.94,7.99,95.73,Cash on Delivery,Mobile,Referral,Silver,Pickup,Central,7,Returned,Yes,2.4,236.31,26.29,25.17,Winter,No,No,No
2023-12-19,2023,12,19,Tuesday,4,18,Female,United Kingdom,Toronto,Returning,Beauty,Fragrance,Zenith,77.39,2,5,7.74,No,1.09,6.73,154.86,Bank Transfer,Mobile,Referral,Platinum,Standard,East,8,Returned,Yes,3.8,2008.2,31.55,48.86,Winter,No,No,No
2023-12-19,2023,12,19,Tuesday,4,33,Female,Canada,Riyadh,Returning,Fashion,Women Clothing,Nova,62.17,5,35,108.8,Yes,11.6,33.74,247.39,Bank Transfer,Desktop,Direct,Silver,Standard,South,6,Delivered,No,3.6,1099.29,23.57,58.31,Winter,Yes,No,No
2023-12-19,2023,12,19,Tuesday,4,44,Male,Canada,Riyadh,Loyal,Sports,Fitness,EcoLife,55.27,4,30,66.32,Yes,10.98,15.7,181.44,Cash on Delivery,Mobile,Email,Silver,Standard,Central,6,Shipped,No,3.9,2509.7,21.17,38.41,Winter,No,No,No
2023-12-19,2023,12,19,Tuesday,4,39,Male,United States,Toronto,Returning,Toys,Educational,UrbanCo,81.46,5,10,40.73,Yes,8.98,41.38,416.93,Debit Card,Mobile,Paid Ads,Standard,Standard,West,6,Delivered,No,4.1,7849.91,26.67,111.2,Winter,Yes,Yes,No
2023-12-20,2023,12,20,Wednesday,4,37,Female,United States,Riyadh,Returning,Fashion,Bags,Trendify,58.47,3,15,26.31,Yes,11.02,19.72,179.84,Credit Card,Desktop,Email,Platinum,Express,South,4,Delivered,No,4.2,1266.36,18.41,33.11,Winter,Yes,No,No
2023-12-20,2023,12,20,Wednesday,4,62,Male,United Kingdom,Paris,Returning,Sports,Equipment,ValueMax,106.31,3,15,47.84,Yes,5.95,12.88,289.92,PayPal,Mobile,Email,Standard,Standard,West,6,Delivered,No,4.6,658.37,21.46,62.22,Winter,No,No,No
2023-12-20,2023,12,20,Wednesday,4,22,Female,India,Toronto,Returning,Books,Education,EcoLife,31.33,2,15,9.4,Yes,18.9,4.42,76.58,PayPal,Mobile,Direct,Silver,Express,Central,2,Cancelled,No,4.3,1162.77,23.09,17.68,Winter,Yes,No,No
2023-12-21,2023,12,21,Thursday,4,47,Male,Saudi Arabia,Karachi,Returning,Groceries,Fresh Produce,Zenith,20.74,2,5,2.07,No,7.04,4.73,51.18,Credit Card,Desktop,Email,Silver,Standard,North,6,Returned,Yes,3.2,631.64,25.12,12.86,Winter,Yes,No,No
2023-12-21,2023,12,21,Thursday,4,31,Male,UAE,Sydney,New,Beauty,Skincare,Nova,37.26,1,0,0,Yes,6.23,3.55,47.04,Wallet,Desktop,Organic Search,Standard,Pickup,South,4,Delivered,No,3.7,587.9,20.17,9.49,Winter,Yes,No,No
2023-12-21,2023,12,21,Thursday,4,21,Male,Saudi Arabia,Paris,Returning,Home & Kitchen,Appliances,Zenith,110.69,5,20,110.69,Yes,21.18,51.9,515.84,Debit Card,Desktop,Direct,Gold,Same Day,South,6,Cancelled,No,4.1,3872.97,16.57,85.47,Winter,No,Yes,No
2023-12-21,2023,12,21,Thursday,4,38,Female,India,Paris,Returning,Fashion,Men Clothing,Zenith,78.97,2,20,31.59,Yes,8.29,7.11,141.75,PayPal,Mobile,Referral,Silver,Pickup,North,6,Returned,Yes,2.6,470.8,23.22,32.91,Winter,Yes,No,No
2023-12-22,2023,12,22,Friday,4,63,Male,UAE,Toronto,Loyal,Toys,Board Games,QuickCart,54.17,4,0,0,No,5.95,8.08,230.71,PayPal,Mobile,Organic Search,Standard,Standard,North,5,Delivered,No,3.9,2923.56,28.68,66.17,Winter,No,No,No
2023-12-22,2023,12,22,Friday,4,22,Female,UAE,Riyadh,Returning,Fashion,Bags,PrimePlus,70.63,3,30,63.57,Yes,8.48,16.77,173.57,Bank Transfer,Desktop,Direct,Standard,Standard,North,5,Delivered,No,4.5,2080.16,17.21,29.87,Winter,Yes,No,No
2023-12-22,2023,12,22,Friday,4,23,Female,United Kingdom,Riyadh,New,Fashion,Shoes,Nova,95.2,2,0,0,No,1.52,21.43,213.35,PayPal,Mobile,Direct,Silver,Pickup,East,2,Delivered,No,4.5,1481.39,28.23,60.23,Winter,Yes,No,No
2023-12-22,2023,12,22,Friday,4,18,Male,United States,New York,Returning,Groceries,Fresh Produce,EcoLife,13.75,6,10,8.25,Yes,11.59,3.99,89.83,Bank Transfer,Tablet,Email,Silver,Standard,Central,6,Delivered,No,2.6,86.01,23.59,21.19,Winter,No,No,No
2023-12-23,2023,12,23,Saturday,4,31,Male,Pakistan,Toronto,Loyal,Beauty,Fragrance,Nova,23.67,3,15,10.65,Yes,1.09,4.14,65.59,Bank Transfer,Mobile,Paid Ads,Platinum,Standard,Central,7,Delivered,No,5,1676,34.88,22.88,Winter,Yes,No,No
2023-12-23,2023,12,23,Saturday,4,56,Female,UAE,Sydney,Loyal,Groceries,Beverages,Trendify,19.1,3,5,2.86,Yes,11.77,5.89,72.1,Wallet,Mobile,Referral,Platinum,Express,Central,2,Delivered,No,4,1505.9,24.99,18.02,Winter,No,No,No
2023-12-24,2023,12,24,Sunday,4,45,Female,Pakistan,Paris,Returning,Groceries,Beverages,EcoLife,6.64,4,5,1.33,No,4.64,2.91,32.78,Cash on Delivery,Desktop,Paid Ads,Silver,Standard,North,6,Delivered,No,4.3,200.19,27.29,8.95,Winter,Yes,No,No
2023-12-24,2023,12,24,Sunday,4,30,Male,United Kingdom,Sydney,Loyal,Sports,Outdoor,FreshMart,89.84,6,15,80.86,Yes,26.17,22.81,507.16,Cash on Delivery,Mobile,Referral,Standard,Same Day,West,0,Shipped,No,4,5212.37,14.53,73.69,Winter,Yes,Yes,No
2023-12-25,2023,12,25,Monday,4,30,Female,United States,Dubai,Loyal,Fashion,Shoes,EcoLife,81.75,2,40,65.4,Yes,13.15,5.77,117.02,PayPal,Tablet,Email,Standard,Express,West,4,Cancelled,No,5,2155.94,3,3.51,Winter,No,No,No
2023-12-25,2023,12,25,Monday,4,18,Female,UAE,Dubai,New,Groceries,Dairy,EcoLife,22.04,4,15,13.22,Yes,9.36,4.16,88.46,Bank Transfer,Mobile,Email,Standard,Pickup,North,8,Delivered,No,3.7,1276.32,22.45,19.86,Winter,No,No,No
2023-12-25,2023,12,25,Monday,4,31,Female,India,Sydney,Returning,Fashion,Men Clothing,Zenith,93.31,4,35,130.63,Yes,3.47,32.29,278.37,Bank Transfer,Mobile,Email,Platinum,Standard,Central,9,Delivered,No,4.2,5326.69,9.37,26.08,Winter,No,No,No
2023-12-25,2023,12,25,Monday,4,38,Male,United Kingdom,Mumbai,Returning,Home & Kitchen,Decor,PrimePlus,283.52,2,15,85.06,Yes,19.21,48.45,549.64,Cash on Delivery,Mobile,Organic Search,Standard,Same Day,West,3,Delivered,No,4.8,2998.78,17.46,95.97,Winter,Yes,Yes,Yes
2023-12-26,2023,12,26,Tuesday,4,30,Female,Pakistan,Karachi,Loyal,Home & Kitchen,Furniture,ValueMax,180.72,2,5,18.07,No,5.72,38.17,387.26,Cash on Delivery,Mobile,Paid Ads,Standard,Standard,South,8,Returned,Yes,3.6,2243.1,22.85,88.49,Winter,No,No,Yes
2023-12-26,2023,12,26,Tuesday,4,35,Male,Pakistan,Mumbai,Returning,Beauty,Fragrance,QuickCart,45.98,2,25,22.99,Yes,2.03,6.7,77.7,Debit Card,Tablet,Organic Search,Gold,Pickup,West,6,Returned,Yes,2.6,1875.1,19.9,15.46,Winter,Yes,No,No
2023-12-26,2023,12,26,Tuesday,4,61,Male,Pakistan,Sydney,Returning,Sports,Sportswear,Trendify,64.21,6,25,96.32,Yes,8.27,28.3,325.51,Credit Card,Mobile,Social Media,Standard,Standard,South,7,Delivered,No,5,4918.54,26.31,85.64,Winter,Yes,No,No
2023-12-26,2023,12,26,Tuesday,4,43,Male,Australia,Dubai,Returning,Toys,Educational,PrimePlus,58.94,4,15,35.36,Yes,16.02,19.44,235.86,Cash on Delivery,Mobile,Organic Search,Silver,Express,South,4,Delivered,No,5,4215.25,11.63,27.43,Winter,Yes,No,No
2023-12-26,2023,12,26,Tuesday,4,39,Female,Saudi Arabia,Dubai,Returning,Electronics,Mobile,FreshMart,502.01,2,25,251,Yes,8.13,94.22,855.37,Wallet,Mobile,Organic Search,Standard,Pickup,North,4,Cancelled,No,4.5,7029.71,11.72,100.25,Winter,No,Yes,Yes
2023-12-26,2023,12,26,Tuesday,4,46,Female,United Kingdom,Toronto,New,Home & Kitchen,Furniture,Nova,183.62,4,5,36.72,No,10.96,69.41,778.13,Bank Transfer,Mobile,Paid Ads,Standard,Standard,Central,5,Delivered,No,4.1,13864.29,23.2,180.53,Winter,No,Yes,Yes
2023-12-27,2023,12,27,Wednesday,4,24,Male,United States,Toronto,Returning,Beauty,Makeup,UrbanCo,52.33,2,15,15.7,Yes,5.93,11.94,106.83,Credit Card,Tablet,Direct,Silver,Standard,Central,7,Delivered,No,4.7,2367.77,40.7,43.48,Winter,Yes,No,No
2023-12-27,2023,12,27,Wednesday,4,46,Female,Pakistan,Toronto,Returning,Fashion,Bags,Trendify,96.4,3,0,0,No,22.48,28.26,339.94,PayPal,Tablet,Social Media,Standard,Same Day,East,1,Delivered,No,3.5,1558.93,24.71,84,Winter,Yes,No,No
2023-12-27,2023,12,27,Wednesday,4,52,Female,UAE,Toronto,New,Fashion,Men Clothing,Nova,98.73,1,35,34.56,Yes,5.78,5.55,75.5,PayPal,Mobile,Direct,Gold,Pickup,West,6,Delivered,No,5,661.75,23.94,18.07,Winter,Yes,No,No
2023-12-28,2023,12,28,Thursday,4,64,Female,France,Berlin,Returning,Groceries,Fresh Produce,EcoLife,26.06,4,10,10.42,Yes,17.59,11.28,122.69,Bank Transfer,Mobile,Organic Search,Standard,Express,North,4,Delivered,No,3.4,1621.09,34.54,42.38,Winter,No,No,No
2023-12-28,2023,12,28,Thursday,4,42,Male,UAE,Dubai,Loyal,Toys,Educational,UrbanCo,95.85,4,0,0,No,6.06,17.28,406.74,Credit Card,Mobile,Direct,Silver,Pickup,East,4,Delivered,No,4.9,2184.74,15.73,63.98,Winter,No,Yes,No
2023-12-28,2023,12,28,Thursday,4,23,Female,Canada,Dubai,Returning,Sports,Outdoor,Nova,205.8,3,15,92.61,Yes,8.99,60.3,594.08,Wallet,Mobile,Referral,Standard,Standard,West,9,Delivered,No,3.9,4988.74,13.48,80.08,Winter,Yes,Yes,No
2023-12-28,2023,12,28,Thursday,4,33,Male,UAE,Toronto,Returning,Home & Kitchen,Furniture,UrbanCo,124.47,3,20,74.68,Yes,10.69,17.99,327.41,Credit Card,Desktop,Social Media,Gold,Express,West,3,Delivered,No,4.6,2180.18,19.64,64.3,Winter,Yes,No,No
2023-12-29,2023,12,29,Friday,4,45,Male,Germany,Karachi,New,Beauty,Haircare,EcoLife,54.62,6,30,98.32,Yes,9.86,31.51,270.77,Wallet,Mobile,Social Media,Gold,Standard,North,3,Delivered,No,4.7,5069.65,30.02,81.29,Winter,No,No,No
2023-12-29,2023,12,29,Friday,4,44,Female,France,London,Returning,Groceries,Dairy,QuickCart,17.47,1,30,5.24,Yes,1.25,1.51,14.99,Wallet,Mobile,Paid Ads,Silver,Standard,East,0,Delivered,No,4.3,259.73,21.96,3.29,Winter,No,No,No
2023-12-29,2023,12,29,Friday,4,43,Female,UAE,Karachi,Returning,Groceries,Snacks,ValueMax,10.15,3,0,0,No,2.23,1.6,34.28,Cash on Delivery,Mobile,Paid Ads,Gold,Standard,Central,4,Delivered,No,4.7,89.75,17.79,6.1,Winter,No,No,No
2023-12-30,2023,12,30,Saturday,4,23,Female,Canada,Paris,Returning,Books,Non-Fiction,UrbanCo,18.89,3,5,2.83,No,16.18,6.07,76.09,Credit Card,Mobile,Referral,Standard,Express,West,1,Shipped,No,3.9,755.72,25.36,19.3,Winter,Yes,No,No
2023-12-30,2023,12,30,Saturday,4,45,Male,United States,Karachi,Returning,Home & Kitchen,Furniture,Trendify,277.11,2,5,27.71,No,15.48,51.47,593.46,Debit Card,Desktop,Email,Silver,Express,Central,2,Delivered,No,5,6065.45,19.85,117.8,Winter,Yes,Yes,Yes
2023-12-30,2023,12,30,Saturday,4,30,Female,United States,Dubai,New,Electronics,Headphones,Apex,546.87,7,30,1148.43,Yes,6.33,326.52,3012.51,Credit Card,Desktop,Referral,Gold,Standard,Central,7,Delivered,No,4.1,50000,11.01,331.68,Winter,No,Yes,Yes
2023-12-31,2023,12,31,Sunday,4,43,Male,Canada,London,Premium,Home & Kitchen,Appliances,Apex,109.73,4,0,0,No,5.47,33.69,478.08,Bank Transfer,Mobile,Direct,Standard,Standard,Central,5,Delivered,No,4.6,10482.02,21.56,103.07,Winter,Yes,Yes,Yes
2023-12-31,2023,12,31,Sunday,4,33,Male,UAE,Mumbai,Loyal,Fashion,Women Clothing,Apex,99.71,4,15,59.83,Yes,11.69,21.61,372.31,PayPal,Mobile,Paid Ads,Standard,Standard,North,3,Delivered,No,3.3,5703.42,40.35,150.23,Winter,No,No,No
2024-01-01,2024,1,1,Monday,1,39,Male,United States,New York,New,Fashion,Women Clothing,Apex,22.3,2,25,11.15,Yes,11.73,5.32,50.5,Debit Card,Desktop,Email,Gold,Express,West,3,Delivered,No,3.9,20,18.82,9.5,Winter,No,No,No
2024-01-01,2024,1,1,Monday,1,51,Other,UAE,Karachi,Returning,Fashion,Bags,Trendify,48.75,3,0,0,No,15.31,8.38,169.94,Wallet,Tablet,Referral,Silver,Express,East,4,Delivered,No,4.6,3478.43,25.1,42.65,Winter,No,No,No
2024-01-01,2024,1,1,Monday,1,30,Male,Pakistan,London,Loyal,Groceries,Fresh Produce,Apex,25.9,4,15,15.54,Yes,15.71,9.88,113.65,Wallet,Mobile,Email,Standard,Express,Central,1,Delivered,No,5,2660.46,9.1,10.34,Winter,No,No,No
2024-01-01,2024,1,1,Monday,1,37,Male,Saudi Arabia,Mumbai,Returning,Electronics,Accessories,EcoLife,285.65,4,15,171.39,Yes,7.93,59.17,1038.31,Cash on Delivery,Desktop,Referral,Silver,Standard,East,7,Delivered,No,4.8,9336.14,14.32,148.69,Winter,No,Yes,Yes
2024-01-02,2024,1,2,Tuesday,1,33,Male,India,Paris,Returning,Books,Non-Fiction,ValueMax,36.98,2,20,14.79,Yes,16.09,8.74,84,Credit Card,Mobile,Email,Silver,Express,South,4,Delivered,No,3.6,256.36,8.43,7.08,Winter,No,No,No
2024-01-03,2024,1,3,Wednesday,1,42,Female,Pakistan,Berlin,Premium,Sports,Sportswear,PrimePlus,94.36,7,35,231.18,Yes,25.71,20.56,475.61,PayPal,Mobile,Referral,Standard,Same Day,Central,1,Shipped,No,4.5,9550.77,11.8,56.12,Winter,No,Yes,Yes
2024-01-03,2024,1,3,Wednesday,1,51,Female,France,Dubai,Returning,Home & Kitchen,Appliances,UrbanCo,124.5,4,0,0,No,24.72,54.97,577.69,Credit Card,Mobile,Email,Silver,Same Day,East,0,Delivered,No,4.6,11606.36,39.74,229.57,Winter,No,Yes,Yes
2024-01-03,2024,1,3,Wednesday,1,56,Female,India,Mumbai,Premium,Groceries,Beverages,Nova,30.54,3,0,0,No,5.67,5.7,102.99,Credit Card,Mobile,Paid Ads,Gold,Standard,East,4,Delivered,No,4.8,2644.49,28.94,29.81,Winter,No,No,No
2024-01-04,2024,1,4,Thursday,1,42,Male,India,London,New,Groceries,Beverages,Trendify,22.22,5,15,16.66,Yes,11.26,9.61,115.31,Bank Transfer,Desktop,Referral,Standard,Pickup,South,6,Shipped,No,4.1,2332.04,34.51,39.79,Winter,No,No,No
2024-01-04,2024,1,4,Thursday,1,40,Male,France,New York,Loyal,Electronics,Accessories,EcoLife,512.01,2,10,102.4,Yes,6.71,81.86,1010.19,Credit Card,Mobile,Social Media,Silver,Standard,East,5,Delivered,No,3.8,15100.26,11.66,117.79,Winter,No,Yes,Yes
2024-01-04,2024,1,4,Thursday,1,47,Female,UAE,Karachi,Loyal,Sports,Fitness,Nova,46.47,3,30,41.82,Yes,6.06,5.67,109.32,PayPal,Mobile,Email,Standard,Standard,Central,6,Delivered,No,2.8,1642.59,3,3.28,Winter,No,No,No
2024-01-05,2024,1,5,Friday,1,44,Male,United States,Riyadh,Returning,Fashion,Men Clothing,EcoLife,68.72,3,5,10.31,No,6.99,8.07,210.91,Cash on Delivery,Desktop,Paid Ads,Silver,Standard,South,8,Shipped,No,3.7,3348.42,37.49,79.07,Winter,No,No,No
2024-01-05,2024,1,5,Friday,1,42,Male,India,Mumbai,Loyal,Fashion,Shoes,QuickCart,50.99,4,35,71.39,Yes,18.7,11.89,163.16,Wallet,Mobile,Referral,Platinum,Same Day,East,1,Delivered,No,4.3,2712.48,7.16,11.68,Winter,No,No,No
2024-01-05,2024,1,5,Friday,1,47,Female,Canada,New York,Returning,Home & Kitchen,Decor,UrbanCo,122.19,3,10,36.66,Yes,10.16,41.94,382.01,Cash on Delivery,Mobile,Organic Search,Silver,Pickup,North,5,Delivered,No,3.2,3306.06,22.83,87.21,Winter,No,No,No
2024-01-05,2024,1,5,Friday,1,26,Female,United Kingdom,London,Returning,Fashion,Men Clothing,QuickCart,44.72,2,15,13.42,Yes,14.12,7.93,98.07,Wallet,Mobile,Email,Gold,Express,South,4,Delivered,No,4,274.09,4.89,4.8,Winter,No,No,No
2024-01-06,2024,1,6,Saturday,1,38,Female,Pakistan,Berlin,New,Home & Kitchen,Cookware,FreshMart,100.66,4,0,0,Yes,8.6,34,445.24,Bank Transfer,Mobile,Organic Search,Silver,Pickup,Central,7,Processing,No,4.1,4202.69,22.84,101.69,Winter,No,Yes,Yes
2024-01-06,2024,1,6,Saturday,1,39,Male,United States,Mumbai,Returning,Fashion,Shoes,ValueMax,43.49,4,20,34.79,Yes,12.41,20.28,171.86,PayPal,Tablet,Email,Standard,Standard,South,8,Returned,Yes,3.6,3335.43,13.94,23.96,Winter,No,No,No
2024-01-06,2024,1,6,Saturday,1,38,Male,United States,Toronto,Loyal,Books,Fiction,Nova,14.24,5,20,14.24,Yes,11.39,3.96,72.31,Debit Card,Desktop,Social Media,Silver,Standard,East,4,Delivered,No,5,1742.57,20.55,14.86,Winter,No,No,No
2024-01-06,2024,1,6,Saturday,1,42,Male,India,Sydney,Returning,Groceries,Beverages,ValueMax,20.91,3,30,18.82,Yes,5.78,2.02,51.71,PayPal,Mobile,Email,Standard,Standard,North,4,Shipped,No,4.1,762.31,19.62,10.15,Winter,No,No,No
2024-01-06,2024,1,6,Saturday,1,33,Female,Pakistan,Karachi,Loyal,Groceries,Dairy,FreshMart,8.98,1,10,0.9,Yes,12.41,0.87,21.36,Wallet,Desktop,Direct,Standard,Express,East,3,Delivered,No,3.9,721.45,16.72,3.57,Winter,No,No,No
2024-01-07,2024,1,7,Sunday,1,46,Female,Saudi Arabia,New York,Returning,Toys,Puzzles,Nova,52.74,2,15,15.82,Yes,4.67,12.46,106.79,Cash on Delivery,Mobile,Email,Standard,Standard,North,2,Delivered,No,4.3,391.61,28.07,29.98,Winter,No,No,No
2024-01-07,2024,1,7,Sunday,1,32,Female,Australia,Riyadh,New,Sports,Fitness,ValueMax,66.48,4,0,0,No,5.67,8.82,280.41,Cash on Delivery,Tablet,Email,Standard,Standard,East,3,Delivered,No,3.6,2718.78,18.18,50.98,Winter,No,No,No
2024-01-07,2024,1,7,Sunday,1,38,Male,Canada,Toronto,Loyal,Sports,Fitness,EcoLife,85.49,2,10,17.1,Yes,13.13,12.51,179.52,PayPal,Mobile,Social Media,Silver,Express,North,4,Processing,No,4.4,1725.17,17.18,30.84,Winter,No,No,No
2024-01-07,2024,1,7,Sunday,1,36,Male,Australia,New York,Loyal,Sports,Outdoor,QuickCart,246.01,3,0,0,Yes,13.65,68.73,820.41,PayPal,Desktop,Organic Search,Standard,Express,East,3,Cancelled,No,4.7,7698.76,15.38,126.18,Winter,No,Yes,Yes
2024-01-08,2024,1,8,Monday,1,43,Female,United Kingdom,Dubai,New,Home & Kitchen,Cookware,Apex,229.59,5,0,0,No,5.32,86.82,1240.09,Debit Card,Mobile,Direct,Platinum,Standard,East,4,Processing,No,4.6,23695.25,18.26,226.44,Winter,No,Yes,Yes
2024-01-08,2024,1,8,Monday,1,28,Male,Germany,Sydney,Loyal,Toys,Puzzles,Nova,70.75,3,25,53.06,Yes,7.54,16.2,182.93,Wallet,Mobile,Email,Standard,Standard,North,6,Delivered,No,4.1,1024.44,18.71,34.23,Winter,No,No,No
2024-01-08,2024,1,8,Monday,1,34,Male,Australia,Toronto,Premium,Toys,Puzzles,PrimePlus,28.77,1,35,10.07,Yes,3.44,2.17,24.31,Debit Card,Mobile,Email,Standard,Standard,South,3,Delivered,No,4.2,1740.08,10.2,2.48,Winter,No,No,No
